tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2022,2022,2022-04-10,The Masters,14,"Power, Seamus",10104,T27,1,Augusta National Golf Club,14,72,1,12:54pm,74,-0.604,-0.083,-0.386,0.906,0.437,-0.167,297.4,0.714,0.556,0.778,40.995,54.12,0,2,0,0,16,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Power, Seamus",10104,T27,2,Augusta National Golf Club,14,72,1,9:06am,74,-0.863,-0.388,2.429,-0.571,1.47,0.607,298.2,0.571,0.667,0.5,30.489,29.991,4,4,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Power, Seamus",10104,T27,3,Augusta National Golf Club,14,72,1,10:40am,74,-0.939,0.868,-0.989,1.637,1.516,0.577,296.3,0.857,0.444,0.7,56.959,50.573,2,6,0,1,14,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Power, Seamus",10104,T27,4,Augusta National Golf Club,14,72,1,11:30am,70,1.324,-0.382,0.777,0.686,1.08,2.404,300.2,0.857,0.556,0.692,36.058,37.446,2,3,0,5,10,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Hovland, Viktor",18841,T27,1,Augusta National Golf Club,14,72,1,2:22pm,72,1.265,-0.477,0.11,0.936,0.569,1.833,290.9,0.857,0.556,0.5,58.17,37.396,3,4,0,5,9,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Hovland, Viktor",18841,T27,2,Augusta National Golf Club,14,72,1,10:34am,76,0.954,-1.787,-0.671,0.112,-2.347,-1.393,290.1,0.714,0.444,0.417,66.189,67.633,5,6,1,1,10,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Hovland, Viktor",18841,T27,3,Augusta National Golf Club,14,72,1,10:30am,71,1.631,-0.607,0.869,1.685,1.946,3.577,305.8,0.857,0.556,0.7,58.614,33.597,4,1,0,5,9,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Hovland, Viktor",18841,T27,4,Augusta National Golf Club,14,72,1,1:10pm,73,-0.01,-1.66,2.058,-0.984,-0.587,-0.596,299.0,0.5,0.611,0.5,39.79,32.636,3,5,0,4,10,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Rahm, Jon",19195,T27,1,Augusta National Golf Club,14,72,1,2:11pm,74,-0.53,0.369,-0.453,0.448,0.363,-0.167,304.0,0.786,0.5,0.5,19.61,50.77,1,3,0,2,12,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Rahm, Jon",19195,T27,2,Augusta National Golf Club,14,72,1,10:23am,72,0.642,1.091,1.588,-0.715,1.964,2.607,285.6,0.571,0.667,0.571,98.011,32.465,3,3,0,3,12,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Rahm, Jon",19195,T27,3,Augusta National Golf Club,14,72,1,12:30pm,77,-0.561,-2.082,-0.694,0.914,-1.862,-2.423,307.4,0.786,0.5,0.4,67.503,42.059,2,6,0,2,10,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Rahm, Jon",19195,T27,4,Augusta National Golf Club,14,72,1,10:50am,69,1.84,0.425,-0.188,1.328,1.564,3.404,308.0,0.786,0.611,0.636,56.819,34.67,3,4,0,5,11,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Henley, Russell",14578,T30,1,Augusta National Golf Club,14,72,1,12:43pm,73,0.205,0.513,-0.5,0.615,0.628,0.833,286.9,0.929,0.667,0.5,99.048,46.686,1,3,0,2,14,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Henley, Russell",14578,T30,2,Augusta National Golf Club,14,72,1,8:55am,74,0.333,-0.003,1.048,-0.771,0.274,0.607,288.4,0.714,0.611,0.6,32.945,36.982,4,7,0,5,8,3,2
pga,2022,2022,2022-04-10,The Masters,14,"Henley, Russell",14578,T30,3,Augusta National Golf Club,14,72,1,11:20am,76,-1.007,-0.987,-0.338,0.909,-0.416,-1.423,290.9,0.857,0.667,0.0,134.863,30.693,2,3,0,4,7,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Henley, Russell",14578,T30,4,Augusta National Golf Club,14,72,1,11:00am,70,0.738,0.433,0.924,0.31,1.666,2.404,301.5,0.714,0.667,0.8,131.9,30.507,4,4,0,5,10,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Straka, Sepp",17511,T30,1,Augusta National Golf Club,14,72,1,8:52am,74,-0.838,-0.297,0.774,0.194,0.671,-0.167,290.4,0.643,0.722,0.667,48.36,36.513,3,2,0,2,12,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Straka, Sepp",17511,T30,2,Augusta National Golf Club,14,72,1,11:29am,72,1.877,1.829,1.234,-2.334,0.729,2.607,283.1,0.429,0.5,0.875,61.936,33.69,6,6,0,3,13,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Straka, Sepp",17511,T30,3,Augusta National Golf Club,14,72,1,12:20pm,76,0.641,-0.583,-2.084,0.602,-2.065,-1.423,295.3,0.786,0.556,0.5,23.51,37.729,3,4,0,2,12,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Straka, Sepp",17511,T30,4,Augusta National Golf Club,14,72,1,11:20am,71,1.101,0.042,0.23,0.031,0.303,1.404,300.9,0.643,0.611,0.5,44.688,44.774,5,4,0,6,7,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Glover, Lucas",7399,T30,1,Augusta National Golf Club,14,72,1,11:59am,72,0.493,0.612,0.396,0.332,1.34,1.833,284.7,0.857,0.667,0.625,,35.508,3,4,0,5,9,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Glover, Lucas",7399,T30,2,Augusta National Golf Club,14,72,1,8:11am,76,-0.675,-0.809,-0.863,0.954,-0.718,-1.393,280.0,0.929,0.667,0.4,47.061,33.148,3,4,0,1,13,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Glover, Lucas",7399,T30,3,Augusta National Golf Club,14,72,1,10:50am,72,1.462,0.279,0.409,0.427,1.115,2.577,284.6,0.786,0.556,0.625,118.179,49.909,4,2,0,4,10,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Glover, Lucas",7399,T30,4,Augusta National Golf Club,14,72,1,12:20pm,73,-3.322,2.336,-0.154,0.544,2.726,-0.596,296.8,0.714,0.667,0.556,35.386,44.788,4,6,0,3,12,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Leishman, Marc",7649,T30,1,Augusta National Golf Club,14,72,1,1:27pm,73,-1.416,1.346,0.781,0.122,2.249,0.833,303.9,0.571,0.722,0.857,81.325,35.644,2,3,0,1,15,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Leishman, Marc",7649,T30,2,Augusta National Golf Club,14,72,1,9:39am,75,-2.418,1.88,-0.061,0.206,2.025,-0.393,286.9,0.714,0.556,0.5,78.414,38.092,4,5,0,1,13,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Leishman, Marc",7649,T30,3,Augusta National Golf Club,14,72,1,10:40am,71,-0.609,2.544,2.201,-0.558,4.186,3.577,292.2,0.714,0.722,0.833,29.11,39.681,3,4,0,4,11,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Leishman, Marc",7649,T30,4,Augusta National Golf Club,14,72,1,1:00pm,74,-1.984,-0.005,0.222,0.17,0.387,-1.596,303.4,0.714,0.722,0.5,45.953,48.88,3,6,0,2,12,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Swafford, Hudson",14706,T30,1,Augusta National Golf Club,14,72,1,9:25am,77,0.236,-1.02,-0.629,-1.754,-3.403,-3.167,288.6,0.643,0.556,0.556,39.402,33.355,3,5,0,2,11,4,1
pga,2022,2022,2022-04-10,The Masters,14,"Swafford, Hudson",14706,T30,2,Augusta National Golf Club,14,72,1,12:02pm,69,1.893,1.171,1.742,0.801,3.714,5.607,292.5,0.714,0.778,0.5,142.792,36.187,4,2,0,5,11,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Swafford, Hudson",14706,T30,3,Augusta National Golf Club,14,72,1,12:10pm,73,1.193,1.117,-0.473,-0.26,0.384,1.577,288.7,0.786,0.556,0.778,44.817,48.443,4,3,0,2,14,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Swafford, Hudson",14706,T30,4,Augusta National Golf Club,14,72,1,12:50pm,74,-2.635,-0.982,0.539,1.481,1.038,-1.596,305.0,0.786,0.667,0.375,60.172,40.231,2,4,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Finau, Tony",11676,T35,1,Augusta National Golf Club,14,72,1,11:26am,71,0.129,0.989,0.761,0.954,2.704,2.833,298.0,0.714,0.778,0.8,99.615,44.137,4,4,0,4,12,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Finau, Tony",11676,T35,2,Augusta National Golf Club,14,72,1,2:03pm,75,-1.333,0.741,-0.926,1.124,0.94,-0.393,292.2,0.857,0.667,0.556,61.163,33.526,3,7,0,2,11,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Finau, Tony",11676,T35,3,Augusta National Golf Club,14,72,1,11:30am,74,0.747,-1.193,0.355,0.668,-0.17,0.577,299.3,0.714,0.556,0.625,31.956,44.26,4,2,0,2,12,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Finau, Tony",11676,T35,4,Augusta National Golf Club,14,72,1,12:10pm,74,0.566,-1.003,-0.815,-0.344,-2.162,-1.596,293.9,0.571,0.5,0.4,80.683,32.752,1,4,1,3,8,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Niemann, Joaquin",18079,T35,1,Augusta National Golf Club,14,72,1,11:04am,69,0.681,-0.028,2.622,1.557,4.152,4.833,314.9,0.857,0.722,0.625,12.08,35.061,2,1,1,3,12,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Niemann, Joaquin",18079,T35,2,Augusta National Golf Club,14,72,1,1:41pm,74,-0.156,-0.487,2.344,-1.094,0.763,0.607,296.1,0.357,0.556,0.455,35.276,47.543,2,5,0,2,13,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Niemann, Joaquin",18079,T35,3,Augusta National Golf Club,14,72,1,1:50pm,77,1.051,-1.998,-1.265,-0.211,-3.474,-2.423,289.4,0.643,0.389,0.385,85.215,69.991,7,6,0,3,8,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Niemann, Joaquin",18079,T35,4,Augusta National Golf Club,14,72,1,11:50am,74,-1.624,0.817,-2.086,1.298,0.028,-1.596,315.9,0.786,0.556,0.643,47.37,45.94,3,4,0,1,14,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Simpson, Webb",11049,T35,1,Augusta National Golf Club,14,72,1,1:27pm,71,0.619,1.261,0.328,0.626,2.214,2.833,288.0,0.786,0.556,0.7,81.565,42.006,3,2,0,2,15,1,0
pga,2022,2022,2022-04-10,The Masters,14,"Simpson, Webb",11049,T35,2,Augusta National Golf Club,14,72,1,9:39am,74,-0.942,1.128,0.542,-0.121,1.549,0.607,281.3,0.786,0.556,0.455,42.277,48.594,3,5,0,4,8,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Simpson, Webb",11049,T35,3,Augusta National Golf Club,14,72,1,1:10pm,73,0.414,1.697,-0.642,0.108,1.163,1.577,290.3,0.714,0.556,0.778,50.202,51.072,3,3,0,3,12,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Simpson, Webb",11049,T35,4,Augusta National Golf Club,14,72,1,1:30pm,76,-1.268,-1.887,-1.924,1.483,-2.328,-3.596,305.2,0.786,0.389,0.4,45.202,39.925,2,6,0,3,9,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Reed, Patrick",14838,T35,1,Augusta National Golf Club,14,72,1,12:54pm,74,0.459,-1.215,-0.018,0.608,-0.625,-0.167,294.8,0.786,0.556,0.6,62.156,32.428,2,3,0,4,8,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Reed, Patrick",14838,T35,2,Augusta National Golf Club,14,72,1,9:06am,73,1.546,1.384,-2.569,1.245,0.061,1.607,292.0,0.857,0.611,0.7,71.638,56.956,0,1,0,2,13,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Reed, Patrick",14838,T35,3,Augusta National Golf Club,14,72,1,11:20am,73,1.177,-0.887,1.491,-0.204,0.4,1.577,281.2,0.786,0.556,0.667,59.395,33.461,3,6,0,3,12,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Reed, Patrick",14838,T35,4,Augusta National Golf Club,14,72,1,12:20pm,74,1.404,-0.409,-1.108,-1.483,-3.0,-1.596,296.5,0.571,0.556,0.6,83.193,36.052,4,9,0,2,12,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Watson, Bubba",7334,T39,1,Augusta National Golf Club,14,72,1,1:05pm,73,-0.154,-1.185,1.319,0.853,0.987,0.833,293.8,0.786,0.667,0.5,93.368,31.011,3,4,0,3,12,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Watson, Bubba",7334,T39,2,Augusta National Golf Club,14,72,1,9:17am,73,-0.513,0.647,0.523,0.949,2.12,1.607,286.0,0.786,0.611,0.375,26.89,43.535,2,3,0,4,10,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Watson, Bubba",7334,T39,3,Augusta National Golf Club,14,72,1,12:40pm,78,-0.915,-3.429,-0.152,1.073,-2.508,-3.423,296.0,0.786,0.444,0.429,35.291,44.312,2,5,0,3,8,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Watson, Bubba",7334,T39,4,Augusta National Golf Club,14,72,1,10:40am,71,-0.325,0.078,0.394,1.256,1.729,1.404,302.1,0.857,0.778,0.75,44.988,28.373,6,5,0,5,10,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Cantlay, Patrick",15466,T39,1,Augusta National Golf Club,14,72,1,2:11pm,70,0.379,-0.03,2.338,1.146,3.455,3.833,297.6,0.857,0.833,0.6,31.336,32.624,2,2,0,4,12,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Cantlay, Patrick",15466,T39,2,Augusta National Golf Club,14,72,1,10:23am,75,-1.812,0.769,-0.166,0.816,1.419,-0.393,290.5,0.714,0.556,0.7,47.697,49.396,1,3,0,1,13,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Cantlay, Patrick",15466,T39,3,Augusta National Golf Club,14,72,1,1:10pm,79,-4.32,-0.531,-0.118,0.547,-0.103,-4.423,297.6,0.643,0.5,0.4,73.938,36.203,2,7,0,1,9,8,0
pga,2022,2022,2022-04-10,The Masters,14,"Cantlay, Patrick",15466,T39,4,Augusta National Golf Club,14,72,1,10:30am,71,0.189,-1.212,1.192,1.236,1.215,1.404,305.2,0.786,0.611,0.583,30.324,35.137,4,4,0,3,13,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Kim, Si Woo",14609,T39,1,Augusta National Golf Club,14,72,1,9:47am,76,0.719,-0.542,-0.376,-1.968,-2.885,-2.167,285.7,0.714,0.333,0.818,22.381,33.853,3,7,0,3,8,7,0
pga,2022,2022,2022-04-10,The Masters,14,"Kim, Si Woo",14609,T39,2,Augusta National Golf Club,14,72,1,12:24pm,70,2.866,-0.301,1.688,0.355,1.741,4.607,287.7,0.714,0.556,0.6,55.59,37.1,4,3,0,5,10,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Kim, Si Woo",14609,T39,3,Augusta National Golf Club,14,72,1,12:00pm,73,-0.399,0.021,1.983,-0.029,1.976,1.577,283.7,0.786,0.667,0.571,105.567,33.076,3,2,1,0,15,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Kim, Si Woo",14609,T39,4,Augusta National Golf Club,14,72,1,12:50pm,76,1.67,-2.029,-1.934,-1.303,-5.266,-3.596,283.9,0.714,0.444,0.538,74.161,37.676,2,7,0,2,10,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Hoge, Tom",15575,T39,1,Augusta National Golf Club,14,72,1,1:05pm,73,0.015,1.157,0.746,-1.084,0.819,0.833,286.8,0.786,0.611,0.625,33.204,38.574,2,2,0,1,15,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Hoge, Tom",15575,T39,2,Augusta National Golf Club,14,72,1,9:17am,74,0.48,0.761,0.084,-0.719,0.127,0.607,282.3,0.857,0.611,0.6,6.965,53.104,3,6,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Hoge, Tom",15575,T39,3,Augusta National Golf Club,14,72,1,11:10am,75,-1.057,1.454,-1.387,0.567,0.634,-0.423,291.2,0.714,0.444,0.636,59.031,42.147,3,3,0,3,9,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Hoge, Tom",15575,T39,4,Augusta National Golf Club,14,72,1,11:20am,73,-0.691,0.279,-0.426,0.242,0.095,-0.596,296.3,0.643,0.611,0.667,90.382,32.698,1,4,0,4,10,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Horschel, Billy",11276,43,1,Augusta National Golf Club,14,72,1,2:00pm,74,0.423,-0.054,-1.144,0.609,-0.59,-0.167,293.6,0.786,0.5,0.364,42.693,44.353,3,4,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Horschel, Billy",11276,43,2,Augusta National Golf Club,14,72,1,10:12am,73,-0.904,-0.335,3.208,-0.362,2.511,1.607,288.8,0.714,0.722,0.333,63.803,28.026,7,5,0,3,11,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Horschel, Billy",11276,43,3,Augusta National Golf Club,14,72,1,11:10am,79,0.023,-2.272,-0.89,-1.284,-4.446,-4.423,283.1,0.786,0.556,0.444,49.694,33.122,4,5,0,3,6,8,1
pga,2022,2022,2022-04-10,The Masters,14,"Horschel, Billy",11276,43,4,Augusta National Golf Club,14,72,1,10:20am,70,0.692,0.382,2.135,-0.804,1.712,2.404,296.9,0.714,0.833,0.667,28.417,37.965,3,3,0,5,10,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Kisner, Kevin",11328,T44,1,Augusta National Golf Club,14,72,1,10:42am,75,-1.759,0.578,0.276,-0.261,0.592,-1.167,282.9,0.714,0.556,0.429,106.574,39.878,3,2,0,3,9,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Kisner, Kevin",11328,T44,2,Augusta National Golf Club,14,72,1,1:19pm,70,0.929,0.348,2.71,0.62,3.678,4.607,285.8,0.786,0.611,0.286,69.487,33.002,5,1,0,7,6,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Kisner, Kevin",11328,T44,3,Augusta National Golf Club,14,72,1,1:00pm,75,0.677,-2.052,2.475,-1.524,-1.1,-0.423,283.1,0.643,0.611,0.286,70.678,34.737,2,6,0,3,10,4,1
pga,2022,2022,2022-04-10,The Masters,14,"Kisner, Kevin",11328,T44,4,Augusta National Golf Club,14,72,1,12:00pm,77,-1.915,0.159,-0.797,-2.042,-2.681,-4.596,285.1,0.571,0.444,0.4,27.152,40.274,2,11,0,3,8,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Bezuidenhout, Christiaan",18103,T44,1,Augusta National Golf Club,14,72,1,12:10pm,73,2.13,-0.701,-0.838,0.243,-1.296,0.833,287.5,0.857,0.611,0.375,140.345,46.06,3,3,0,3,11,4,0
pga,2022,2022,2022-04-10,The Masters,14,"Bezuidenhout, Christiaan",18103,T44,2,Augusta National Golf Club,14,72,1,8:22am,71,3.31,-0.559,1.075,-0.219,0.297,3.607,273.5,0.643,0.5,0.7,69.857,41.492,6,2,0,4,11,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Bezuidenhout, Christiaan",18103,T44,3,Augusta National Golf Club,14,72,1,1:40pm,77,-2.237,-0.114,-0.252,0.18,-0.186,-2.423,277.8,0.786,0.667,0.8,135.962,45.934,4,6,0,2,10,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Bezuidenhout, Christiaan",18103,T44,4,Augusta National Golf Club,14,72,1,11:50am,76,-1.47,-0.629,-0.451,-1.046,-2.126,-3.596,281.0,0.714,0.5,0.6,56.547,32.675,1,3,0,1,12,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Davis, Cameron",17786,46,1,Augusta National Golf Club,14,72,1,12:10pm,75,-2.034,-0.607,1.666,-0.192,0.867,-1.167,282.3,0.714,0.667,0.556,163.683,31.194,2,2,0,0,15,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Davis, Cameron",17786,46,2,Augusta National Golf Club,14,72,1,8:22am,73,1.966,-0.185,0.791,-0.966,-0.36,1.607,285.7,0.714,0.556,0.556,110.461,38.644,3,6,0,6,6,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Davis, Cameron",17786,46,3,Augusta National Golf Club,14,72,1,10:50am,79,-1.406,-1.561,-2.112,0.655,-3.017,-4.423,298.2,0.714,0.389,0.6,60.369,59.676,3,6,0,1,10,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Davis, Cameron",17786,46,4,Augusta National Golf Club,14,72,1,10:10am,73,0.599,0.543,0.251,-1.989,-1.195,-0.596,301.2,0.571,0.667,0.8,72.859,31.445,3,4,0,2,13,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Woods, Tiger",5321,47,1,Augusta National Golf Club,14,72,1,11:04am,71,2.096,0.361,1.666,-1.29,0.737,2.833,270.7,0.571,0.5,0.75,42.767,37.73,2,3,0,3,13,2,0
pga,2022,2022,2022-04-10,The Masters,14,"Woods, Tiger",5321,47,2,Augusta National Golf Club,14,72,1,1:41pm,74,-0.622,-0.714,1.69,0.252,1.229,0.607,291.1,0.714,0.5,0.5,66.805,35.608,2,2,0,4,8,6,0
pga,2022,2022,2022-04-10,The Masters,14,"Woods, Tiger",5321,47,3,Augusta National Golf Club,14,72,1,1:00pm,78,-4.877,1.279,-1.095,1.27,1.454,-3.423,299.1,0.786,0.611,0.625,44.172,45.655,2,7,0,3,8,5,2
pga,2022,2022,2022-04-10,The Masters,14,"Woods, Tiger",5321,47,4,Augusta National Golf Club,14,72,1,10:50am,78,-2.095,-1.407,-1.356,-0.738,-3.501,-5.596,301.6,0.643,0.556,0.222,60.748,38.487,4,5,0,1,11,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Scott, Adam",6430,T48,1,Augusta National Golf Club,14,72,1,11:26am,74,0.371,-0.246,-0.034,-0.258,-0.538,-0.167,297.8,0.714,0.5,0.5,56.489,35.706,5,3,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Scott, Adam",6430,T48,2,Augusta National Golf Club,14,72,1,2:03pm,74,-1.325,1.061,-0.101,0.97,1.931,0.607,301.1,0.714,0.611,0.625,50.915,43.324,5,6,1,2,11,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Scott, Adam",6430,T48,3,Augusta National Golf Club,14,72,1,10:20am,80,-0.259,-2.243,-0.959,-1.962,-5.164,-5.423,288.7,0.571,0.444,0.5,49.745,41.913,2,3,0,2,7,8,1
pga,2022,2022,2022-04-10,The Masters,14,"Scott, Adam",6430,T48,4,Augusta National Golf Club,14,72,1,10:10am,74,0.787,-1.074,-1.324,0.016,-2.383,-1.596,304.0,0.5,0.722,0.375,57.373,45.168,1,2,0,2,13,2,1
pga,2022,2022,2022-04-10,The Masters,14,"Homa, Max",17538,T48,1,Augusta National Golf Club,14,72,1,10:31am,74,-1.785,-0.114,0.69,1.042,1.618,-0.167,293.7,0.929,0.556,0.444,,35.635,4,5,0,3,10,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Homa, Max",17538,T48,2,Augusta National Golf Club,14,72,1,1:08pm,73,1.481,-1.7,0.637,1.189,0.126,1.607,294.0,0.786,0.5,0.545,54.619,34.056,3,4,0,4,9,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Homa, Max",17538,T48,3,Augusta National Golf Club,14,72,1,11:00am,77,0.285,0.49,-0.098,-3.1,-2.708,-2.423,288.9,0.5,0.556,0.571,47.3,40.503,3,6,0,2,10,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Homa, Max",17538,T48,4,Augusta National Golf Club,14,72,1,10:40am,78,-3.492,-2.787,0.339,0.344,-2.104,-5.596,299.1,0.714,0.556,0.25,53.099,33.398,1,8,0,1,11,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Berger, Daniel",17606,T50,1,Augusta National Golf Club,14,72,1,10:42am,71,2.492,-0.95,2.062,-0.77,0.341,2.833,281.5,0.714,0.611,0.545,77.169,38.229,4,6,0,6,8,3,1
pga,2022,2022,2022-04-10,The Masters,14,"Berger, Daniel",17606,T50,2,Augusta National Golf Club,14,72,1,1:19pm,75,-1.479,1.069,-0.567,0.585,1.086,-0.393,289.8,0.714,0.444,0.6,75.891,45.973,2,4,0,2,11,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Berger, Daniel",17606,T50,3,Augusta National Golf Club,14,72,1,11:40am,77,-2.326,0.677,2.208,-2.983,-0.097,-2.423,283.0,0.5,0.5,0.375,47.87,40.21,4,9,0,2,10,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Berger, Daniel",17606,T50,4,Augusta National Golf Club,14,72,1,11:00am,80,-0.233,-0.929,-6.002,-0.432,-7.363,-7.596,284.6,0.786,0.5,0.571,48.215,43.592,1,8,0,3,9,2,4
pga,2022,2022,2022-04-10,The Masters,14,"Hughes, Mackenzie",15556,T50,1,Augusta National Golf Club,14,72,1,10:09am,73,0.603,-0.061,-0.479,0.771,0.231,0.833,295.8,0.714,0.556,0.667,64.657,43.634,2,1,0,2,13,3,0
pga,2022,2022,2022-04-10,The Masters,14,"Hughes, Mackenzie",15556,T50,2,Augusta National Golf Club,14,72,1,12:35pm,75,0.863,-0.249,-0.66,-0.347,-1.256,-0.393,283.2,0.714,0.667,0.5,34.897,67.81,2,4,0,4,8,5,1
pga,2022,2022,2022-04-10,The Masters,14,"Hughes, Mackenzie",15556,T50,3,Augusta National Golf Club,14,72,1,10:20am,77,0.205,-0.847,-1.376,-0.406,-2.628,-2.423,299.2,0.643,0.389,0.571,75.216,49.811,3,5,0,3,8,6,1
pga,2022,2022,2022-04-10,The Masters,14,"Hughes, Mackenzie",15556,T50,4,Augusta National Golf Club,14,72,1,10:30am,78,-3.148,0.45,-2.925,0.026,-2.448,-5.596,298.6,0.714,0.389,0.4,63.012,50.136,1,8,0,2,8,8,0
pga,2022,2022,2022-04-10,The Masters,14,"Hatton, Tyrrell",14796,52,1,Augusta National Golf Club,14,72,1,1:49pm,72,-3.331,0.611,2.678,1.875,5.165,1.833,301.6,0.929,0.889,0.8,29.301,36.687,2,3,0,3,13,1,1
pga,2022,2022,2022-04-10,The Masters,14,"Hatton, Tyrrell",14796,52,2,Augusta National Golf Club,14,72,1,10:01am,74,-2.366,1.511,2.008,-0.546,2.973,0.607,290.6,0.571,0.722,0.6,125.159,38.782,4,7,1,1,11,5,0
pga,2022,2022,2022-04-10,The Masters,14,"Hatton, Tyrrell",14796,52,3,Augusta National Golf Club,14,72,1,12:30pm,79,1.775,-0.696,-4.395,-1.107,-6.198,-4.423,293.2,0.571,0.444,0.583,85.219,44.2,2,7,0,3,9,3,3
pga,2022,2022,2022-04-10,The Masters,14,"Hatton, Tyrrell",14796,52,4,Augusta National Golf Club,14,72,1,10:20am,80,-1.559,-0.694,-3.066,-2.277,-6.037,-7.596,299.4,0.429,0.278,0.462,64.944,43.017,1,7,0,1,10,5,2
pga,2022,2022,2022-04-10,The Masters,14,"Johnson, Zach",6986,CUT,1,Augusta National Golf Club,14,72,1,9:47am,74,2.68,-0.145,-0.872,-1.83,-2.846,-0.167,269.9,0.643,0.444,0.75,106.663,43.171,3,4,0,2,12,4,0
